"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-3422.blockOrder";"session.node-3422.IATorder";"session.node-3422.keyOrder";"session.node-4640.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word"
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"101";"100";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:52:53.836";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"396";"0";"2014-07-17 13:52:52.573";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"102";"101";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:52:56.379";"NST_correctLoc";"16";"1";"FINISHED";"RIGHT";"success";"373";"0";"2014-07-17 13:52:55.116";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"103";"102";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:52:58.922";"NST_correctLoc";"33";"0";"FINISHED";"LEFT";"success";"334";"0";"2014-07-17 13:52:57.658";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"104";"103";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:53:01.465";"NST_correctLoc";"5";"0";"FINISHED";"LEFT";"success";"383";"0";"2014-07-17 13:53:00.201";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"105";"104";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:53:04.008";"NST_correctLoc";"25";"1";"FINISHED";"RIGHT";"success";"400";"0";"2014-07-17 13:53:02.744";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"106";"105";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:53:06.550";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"378";"0";"2014-07-17 13:53:05.287";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"107";"106";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:53:09.093";"NST_correctLoc";"32";"0";"FINISHED";"LEFT";"success";"339";"0";"2014-07-17 13:53:07.830";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"108";"107";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:53:11.636";"NST_correctLoc";"11";"0";"FINISHED";"LEFT";"success";"348";"0";"2014-07-17 13:53:10.373";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"109";"108";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:53:14.179";"NST_correctLoc";"8";"1";"FINISHED";"RIGHT";"success";"349";"0";"2014-07-17 13:53:12.915";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"110";"109";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:53:16.722";"NST_correctLoc";"9";"1";"FINISHED";"RIGHT";"success";"430";"0";"2014-07-17 13:53:15.458";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"111";"110";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:53:19.265";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"320";"0";"2014-07-17 13:53:18.001";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"112";"111";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:53:21.807";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"337";"0";"2014-07-17 13:53:20.544";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"113";"112";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1258";"2014-07-17 13:53:24.366";"NST_correctLoc";"26";"1";"FINISHED";"RIGHT";"success";"423";"0";"2014-07-17 13:53:23.102";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"114";"113";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:53:26.909";"NST_correctLoc";"7";"1";"FINISHED";"RIGHT";"success";"363";"0";"2014-07-17 13:53:25.645";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"115";"114";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:53:29.467";"NST_correctLoc";"10";"0";"FINISHED";"LEFT";"success";"637";"0";"2014-07-17 13:53:28.203";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"116";"115";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:53:32.010";"NST_correctLoc";"23";"1";"FINISHED";"RIGHT";"success";"326";"0";"2014-07-17 13:53:30.746";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"117";"116";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:53:34.568";"NST_correctLoc";"34";"0";"FINISHED";"LEFT";"success";"432";"0";"2014-07-17 13:53:33.305";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"118";"117";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:53:37.111";"NST_correctLoc";"2";"0";"FINISHED";"LEFT";"success";"353";"0";"2014-07-17 13:53:35.847";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"119";"118";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:53:39.669";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"339";"0";"2014-07-17 13:53:38.406";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"120";"119";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:53:42.212";"NST_correctLoc";"17";"1";"FINISHED";"RIGHT";"success";"348";"0";"2014-07-17 13:53:40.949";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"121";"120";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:53:44.771";"NST_correctLoc";"18";"1";"FINISHED";"RIGHT";"success";"349";"0";"2014-07-17 13:53:43.507";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"122";"121";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:53:47.313";"NST_correctLoc";"4";"0";"FINISHED";"LEFT";"success";"310";"0";"2014-07-17 13:53:46.050";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"123";"122";"module.training_block3.exec-5274.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:53:49.872";"NST_correctLoc";"28";"1";"FINISHED";"RIGHT";"success";"272";"0";"2014-07-17 13:53:48.608";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"124";"123";"module.training_block4.exec-1059.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:54:25.939";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"692";"0";"2014-07-17 13:54:24.675";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"125";"124";"module.training_block4.exec-1059.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:54:28.482";"NST_correctLoc";"35";"0";"FINISHED";"LEFT";"success";"382";"0";"2014-07-17 13:54:27.218";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"126";"125";"module.training_block4.exec-1059.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:54:31.025";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"327";"0";"2014-07-17 13:54:29.761";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"127";"126";"module.training_block4.exec-1059.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:54:33.567";"NST_correctLoc";"32";"0";"FINISHED";"LEFT";"success";"320";"0";"2014-07-17 13:54:32.304";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"128";"127";"module.training_block4.exec-1059.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:54:36.110";"NST_correctLoc";"10";"0";"FINISHED";"LEFT";"success";"337";"0";"2014-07-17 13:54:34.847";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"129";"128";"module.training_block4.exec-1059.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-07-17 13:54:38.653";"NST_correctLoc";"21";"1";"FINISHED";"RIGHT";"success";"291";"0";"2014-07-17 13:54:37.389";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"130";"129";"module.training_block4.exec-1059.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:54:41.196";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"436";"0";"2014-07-17 13:54:39.932";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"131";"130";"module.training_block4.exec-1059.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:54:43.739";"NST_correctLoc";"26";"1";"FINISHED";"RIGHT";"success";"373";"0";"2014-07-17 13:54:42.475";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"132";"131";"module.training_block4.exec-1059.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-07-17 13:54:46.281";"NST_correctLoc";"11";"1";"FINISHED";"RIGHT";"success";"319";"0";"2014-07-17 13:54:45.018";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"133";"132";"module.training_block4.exec-1059.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:54:48.809";"NST_correctLoc";"33";"1";"FINISHED";"RIGHT";"success";"407";"0";"2014-07-17 13:54:47.545";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"134";"133";"module.training_block4.exec-1059.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:54:51.336";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"360";"0";"2014-07-17 13:54:50.072";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"135";"134";"module.training_block4.exec-1059.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-07-17 13:54:53.863";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"304";"0";"2014-07-17 13:54:52.599";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"136";"135";"module.training_block4.exec-1059.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:54:56.421";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"250";"0";"2014-07-17 13:54:55.158";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"137";"136";"module.training_block4.exec-1059.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-07-17 13:54:58.949";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"275";"0";"2014-07-17 13:54:57.685";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"138";"137";"module.training_block4.exec-1059.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:55:01.492";"NST_correctLoc";"23";"1";"FINISHED";"RIGHT";"success";"348";"0";"2014-07-17 13:55:00.228";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"139";"138";"module.training_block4.exec-1059.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:55:04.034";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"341";"0";"2014-07-17 13:55:02.771";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ClaudiusP";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-07-17 13:40:13.725";"2014-07-17 14:00:33.179";"1";"0";"1";"0";"0";"140";"139";"module.training_block4.exec-1059.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-07-17 13:55:06.562";"NST_correctLoc";"0";"1";"FINISHED";"RIGHT";"success";"390";"0";"2014-07-17 13:55:05.298";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
